data_date,security_id,d4
20100121,8276401,11.8035
20100121,8373601,8.4469
20100121,8488701,7.2813
20100121,30641901,11.0706
20100122,238801,7.9284
20100122,454701,2.2618
20100122,489401,1.1682
20100122,559801,15.7375
20100122,753801,0.2984
20100122,807501,1.667
20100122,811301,1.1093
20100122,825201,0.5468
20100122,1059501,1.2679
20100122,1082001,8.6896
20100122,1149901,1.3331
20100122,1176901,-15.3598
20100122,1221001,0.7965
20100122,1466201,2.4258
20100122,1577001,-0.1814
20100122,1666001,5.6399
20100122,1799901,16.4703
20100122,1980301,1.577
20100122,2342601,-9.4849
20100122,2369301,-2.8272
20100122,2507101,23.7543
20100122,2532301,-2.486
20100122,2606901,-0.4321
20100122,2609901,0.6588
20100122,2670501,-0.3493
20100122,2695101,1.1292
20100122,2720401,1.0039
20100122,2729601,-3.1721
20100122,2733301,0.6999
20100122,2840801,26.3551
20100122,2867301,4.7341
20100122,3065501,2.2878
20100122,3090201,23.0049
20100122,3130001,NA
20100122,3374801,1.4791
20100122,3394201,0.8323
20100122,3553301,-4.2061
20100122,3576701,0.7333
20100122,3625501,-14.1089
20100122,3717901,0.2117
20100122,3727001,22.9758
20100122,3782701,17.3713
20100122,3956601,-2.3335
20100122,4014601,0.4985
20100122,4178701,1.7675
20100122,4280601,0.4458
20100122,4330901,-0.0934
20100122,4511001,11.164
20100122,4596501,-7.4932
20100122,4597501,33.49
20100122,4676501,-1.693
20100122,4995801,9.9258
20100122,5215201,1.2761
20100122,5358501,1.1498
20100122,5360801,4.8172
20100122,5499601,0.6967
20100122,5649601,-1.5275
20100122,5681201,21.0228
20100122,5697001,-9.8765
20100122,5912001,1.2547
20100122,6028601,-0.2562
20100122,6163201,0.4011
20100122,6985101,1.175
20100122,7075101,1.8336
20100122,7259601,-0.4634
20100122,7378301,16.9858
20100122,7394301,0.7656
20100122,7710001,2.5195
20100122,7784001,8.2509
20100122,7837301,11.0726
20100122,7883501,1.1554
20100122,8071701,0.773
20100122,8161201,4.0696
20100122,8166001,-3.3713
20100122,8172101,17.8848
20100122,8216001,1.0469
20100122,8279201,4.303
20100122,11145301,5.3195
20100122,15360701,15.2786
20100122,29324701,1.9814
20100125,153401,5.327
20100125,266501,8.56
20100125,395001,7.2335
20100125,753601,0.652
20100125,822901,0.8444
20100125,872001,0.4949
20100125,1315901,0.051
20100125,1409101,22.8051
20100125,1530901,-2.2797
20100125,2273601,0.5187
20100125,2495501,9.8216
20100125,2962901,1.4084
20100125,3253001,2.309
20100125,3427401,-6.946
20100125,3965501,15.1483
20100125,4325601,-0.7889
20100125,6842301,11.8397
20100125,6935601,-2.5729
20100125,7345501,-1.3487
20100125,8109901,-0.7284
20100126,131901,-1.5653
20100126,285201,6.6007
20100126,555701,14.4788
20100126,602701,27.6364
20100126,694401,2.8971
20100126,822201,1.9177
20100126,823901,1.8923
20100126,1052101,0.6336
20100126,1369701,0.2942
20100126,1462801,-0.2271
20100126,1602801,1.0034
20100126,1760101,7.5908
20100126,1936501,6.0134
20100126,1979001,23.2821
20100126,2283401,2.6961
20100126,2437901,6.6553
20100126,2443101,4.795
20100126,2520001,0.6096
20100126,2664101,1.04
20100126,3096001,14.0998
20100126,3182001,1.3607
20100126,3185601,-1.5037
20100126,3208101,12.8965
20100126,3311601,0.3551
20100126,3393001,0.7571
20100126,3784501,5.9238
20100126,3803001,12.3148
20100126,3965001,3.6142
20100126,4083501,1.1254
20100126,4509701,-21.4379
20100126,4710001,-24.2698
20100126,4896701,1.3452
20100126,4922201,-0.4041
20100126,4973401,0.5608
20100126,5119301,0.5303
20100126,5245001,0.2156
20100126,5246901,10.0008
20100126,5354601,-19.2088
20100126,5408801,17.2241
20100126,5439001,7.0147
20100126,5443701,1.3767
20100126,5756201,-0.4565
20100126,5858601,16.0203
20100126,5876201,5.5863
20100126,5957801,43.5488
20100126,6120401,0.0948
20100126,6143301,1.5379
20100126,6883901,9.4618
20100126,6963701,0.7165
20100126,7529501,16.5627
20100126,7549801,-20.069
20100126,7635501,6.1761
20100126,7799501,0.7878
20100126,8034201,11.3021
20100126,8154301,-4.2094
20100126,8309401,-3.0561
20100126,8310801,-6.5394
20100126,8674501,4.1184
20100126,8683001,3.7479
20100126,10208901,26.4727
20100126,19931601,15.4971
20100126,31765901,4.9246
20100126,32418601,-4.1578
20100126,1078236501,0.599
20100127,358401,1.069
20100127,537601,7.2614
20100127,538701,-0.8069
20100127,551801,11.6177
20100127,671601,5.5239
20100127,787201,6.2833
20100127,953401,5.4555
20100127,1016901,5.1368
20100127,1130501,4.827
20100127,1145001,14.2247
20100127,1167901,18.986
20100127,1180001,-3.5274
20100127,1191601,1.4515
20100127,1200601,9.2724
20100127,1212101,-0.3389
20100127,1255401,-1.7354
20100127,1261601,-1.0641
20100127,1354601,0.4414
20100127,1379101,0.5072
20100127,1509901,1.0631
20100127,1610701,-1.4128
20100127,1697201,3.7157
20100127,1713901,1.9284
20100127,1963201,20.1105
20100127,1991501,1.0059
20100127,2243301,5.5805
20100127,2269201,0.635
20100127,2407401,0.8987
20100127,2408201,-2.0299
20100127,2657501,1.7859
20100127,2658301,-9.6383
20100127,2682001,6.8357
20100127,2726001,-0.752
20100127,2748701,0.9964
20100127,2777201,1.0215
20100127,2865601,-8.7521
20100127,3018701,42.4303
20100127,3097101,18.3719
20100127,3258001,-1.1806
20100127,3293701,27.0996
20100127,3375901,-0.7613
20100127,3432101,-12.9764
20100127,3636001,-69.8665
20100127,3770401,4.4977
20100127,3864701,17.3614
20100127,3909401,0.4858
20100127,3956101,3.3247
20100127,3957701,1.9311
20100127,3970301,14.6469
20100127,4005201,1.4351
20100127,4364201,-18.0667
20100127,4474101,7.2288
20100127,4528501,20.2237
20100127,4530501,7.3163
20100127,4594801,4.9994
20100127,4606201,-10.7267
20100127,4743401,-9.2957
20100127,4743501,-9.2957
20100127,4749501,1.1677
20100127,4945301,5.6551
20100127,4997701,-18.3473
20100127,5041801,0.8634
20100127,5116401,1.103
20100127,5131901,11.4865
20100127,5141101,-1.4889
20100127,5410201,15.7873
20100127,5432101,2.8749
20100127,5437301,2.8749
20100127,5466601,9.7095
20100127,5497801,0.1561
20100127,5517901,7.345
20100127,5627101,9.3454
20100127,5643401,5.2293
20100127,5843901,12.4475
20100127,5885901,1.2603
20100127,5912501,18.8916
20100127,5945801,-0.8331
20100127,6039401,-0.9688
20100127,6166801,1.359
20100127,6184001,4.6272
20100127,6811401,1.0357
20100127,6830801,0.1505
20100127,6950101,15.0741
20100127,6973301,1.2783
20100127,7015801,6.6919
20100127,7301801,19.1237
20100127,7320501,1.0148
20100127,7461501,-0.0057
20100127,7496101,3.6424
20100127,7506001,22.4737
20100127,7553101,-22.7112
20100127,7575401,-0.145
20100127,7676101,0.7189
20100127,7696001,1.4193
20100127,7730001,1.0643
20100127,7832201,-10.689
20100127,7973201,7.4785
20100127,8008301,-1.9014
20100127,8091401,0.7673
20100127,8096701,22.3518
20100127,8152601,0.4321
20100127,8201501,-0.9229
20100127,8405701,8.9569
20100127,26931301,7.5375
20100127,29509001,-0.7291
20100127,29635401,-17.9499
20100128,165701,13.1282
20100128,183001,2.2625
20100128,270201,8.1022
20100128,299601,-10.7195
20100128,306101,2.177
20100128,504701,0.3824
20100128,531801,1.4427
20100128,565601,-10.039
20100128,626701,-3.367
20100128,687601,0.1824
20100128,772701,1.3436
20100128,780101,13.5755
20100128,810901,2.4976
20100128,811701,0.3311
20100128,843701,-1.3499
20100128,864901,-8.6491
20100128,968101,1.2643
20100128,996501,3.619
20100128,1016801,0.3814
20100128,1038801,1.4758
20100128,1136501,0.9977
20100128,1149001,-3.9792
20100128,1157801,-0.7788
20100128,1159201,9.5008
20100128,1208201,5.5531
20100128,1231001,3.1523
20100128,1237301,0.791
20100128,1276201,0.9028
20100128,1289901,2.7683
20100128,1464701,6.1768
20100128,1507001,17.7582
20100128,1517801,-4.4773
20100128,1650101,0.1471
20100128,1752401,12.2644
20100128,1800401,1.4862
20100128,1841101,-9.7765
20100128,2216401,-1.4075
20100128,2255601,-3.8096
20100128,2262401,6.927
20100128,2325501,-4.0659
20100128,2336701,-11.6187
20100128,2347001,3.9762
20100128,2354601,20.096
20100128,2354701,20.096
20100128,2368601,15.8299
20100128,2384701,14.2612
20100128,2531201,10.1047
20100128,2586601,0.09
20100128,2660601,25.6873
20100128,2670401,-3.0313
20100128,2684401,0.0807
20100128,2962701,12.3633
20100128,3000101,0.5499
20100128,3002001,1.1153
20100128,3011501,1.3338
20100128,3129501,14.3367
20100128,3131801,37.9683
20100128,3142901,11.8157
20100128,3257001,12.1142
20100128,3311401,14.5197
20100128,3340901,8.4415
20100128,3425301,13.5861
20100128,3550601,8.8602
20100128,3621201,2.883
20100128,3714301,4.6728
20100128,3975601,13.6639
20100128,4013501,NA
20100128,4013701,1.0234
20100128,4125701,-5.9184
20100128,4133501,17.3345
20100128,4165201,-6.1181
20100128,4168101,-1.1485
20100128,4425201,-2.6104
20100128,4460801,-18.3781
20100128,4537401,2.1286
20100128,4591801,1.1695
20100128,4645101,0.8472
20100128,4884301,10.3891
20100128,4912101,13.719
20100128,4991701,29.6395
20100128,5023301,1.0637
20100128,5036601,1.657
20100128,5082701,7.3119
20100128,5201601,5.4181
20100128,5214501,1.0911
20100128,5245601,-3.9834
20100128,5327201,10.5786
20100128,5371201,11.8782
20100128,5500801,0.4219
20100128,5616701,3.7408
20100128,5679701,11.5085
20100128,5683501,-5.9312
20100128,5848401,9.0149
20100128,5879901,-4.5826
20100128,5929401,NA
20100128,5940501,7.2063
20100128,6042401,6.7924
20100128,6050001,22.3448
20100128,6051201,1.3696
20100128,6090901,-0.0418
20100128,6116501,-14.6094
20100128,6133601,25.2968
20100128,6182401,18.3243
20100128,6810701,8.3374
20100128,6955501,1.0617
20100128,6968201,-5.9647
20100128,7055601,-2.5133
20100128,7061801,6.5187
20100128,7079001,0.8316
20100128,7207901,6.2289
20100128,7223801,-1.4797
20100128,7322101,-0.9306
20100128,7358701,9.4913
20100128,7360101,0.0149
20100128,7374301,4.534
20100128,7457201,-0.6987
20100128,7513801,-10.0811
20100128,7521601,11.6517
20100128,7524801,0.6809
20100128,7597001,1.5727
20100128,7612101,0.5464
20100128,7622301,15.5686
20100128,7716801,NA
20100128,7728701,9.6101
20100128,7739301,-4.1969
20100128,7778301,0.36
20100128,7799301,0.9838
20100128,7833101,11.4832
20100128,7850601,-2.5542
20100128,7854301,0.544
20100128,7878601,0.08
20100128,7952301,22.4934
20100128,8117501,15.6182
20100128,8152501,7.8985
20100128,8164801,3.9777
20100128,8182601,0.5848
20100128,8230101,1.0274
20100128,8308401,-4.3892
20100128,8872001,-49.4987
20100128,12371401,7.896
20100128,15961201,5.2718
20100128,26435901,0.2967
20100128,27018401,7.2082
20100128,28205201,0.7684
20100128,29348501,-8.9052
20100128,29785001,6.5594
20100128,30641801,-18.0021
20100128,33157701,0.9942
20100128,33421201,6.8286
20100128,1078191001,1.3274
20100128,1092449901,NA
20100129,137201,10.918
20100129,140501,4.5933
20100129,147701,7.9365
20100129,165201,13.6782
20100129,200101,7.6334
20100129,268301,9.8058
20100129,282201,5.4395
20100129,323001,1.327
20100129,382501,17.0976
20100129,389201,10.2138
20100129,450701,5.9271
20100129,539601,-1.428
20100129,566501,3.6523
20100129,570101,7.865
20100129,609601,NA
20100129,634601,1.1513
20100129,647201,-18.3191
20100129,676101,8.5983
20100129,688701,22.6992
20100129,742801,-10.6318
20100129,746001,4.0751
20100129,793401,10.189
20100129,805801,2.0398
20100129,811201,0.4687
20100129,850001,25.6182
20100129,867801,17.5646
20100129,883101,19.8768
20100129,893801,8.3017
20100129,906501,-1.0328
20100129,961901,3.7874
20100129,1018601,-0.9106
20100129,1038701,0.0949
20100129,1041501,12.705
20100129,1046301,15.4429
20100129,1067001,-19.2304
20100129,1068001,1.3252
20100129,1117801,4.2161
20100129,1141701,12.5515
20100129,1151701,10.7152
20100129,1158701,7.3432
20100129,1180301,-23.4011
20100129,1201101,5.6461
20100129,1227701,-4.6366
20100129,1232301,-4.6952
20100129,1235701,-70.6691
20100129,1237701,5.6479
20100129,1266901,14.303
20100129,1270001,2.2689
20100129,1276401,-1.1108
20100129,1279801,-3.0969
20100129,1290101,17.1136
20100129,1300601,-2.2867
20100129,1335101,-12.2301
20100129,1341001,3.3921
20100129,1361901,14.9714
20100129,1398901,-2.3683
20100129,1413201,-4.3009
20100129,1431401,4.9274
20100129,1468301,0.2673
20100129,1501301,-4.5129
20100129,1509801,-2.6415
20100129,1522301,34.2443
20100129,1529201,1.0915
20100129,1536301,-0.4111
20100129,1567101,7.4339
20100129,1568801,-19.544
20100129,1615901,14.6824
20100129,1632201,43.5501
20100129,1661001,9.3303
20100129,1818101,2.7652
20100129,1821401,2.4995
20100129,1823401,-16.2126
20100129,1824701,0.8195
20100129,1874001,8.3185
20100129,1941601,15.6871
20100129,2022101,18.8832
20100129,2026801,6.0728
20100129,2036001,9.0228
20100129,2036301,-3.834
20100129,2249001,0.7139
20100129,2251201,0.9923
20100129,2274401,6.3542
20100129,2274501,-0.332
20100129,2434601,6.3222
20100129,2454401,-16.9964
20100129,2487001,-10.6047
20100129,2548101,0.7293
20100129,2567801,37.6264
20100129,2626701,1.0344
20100129,2637701,6.49
20100129,2669601,-0.7129
20100129,2682101,-5.9427
20100129,2682401,2.229
20100129,2683101,1.2559
20100129,2744001,0.3011
20100129,2788301,-0.9192
20100129,2793301,-20.1413
20100129,2826201,15.3882
20100129,2986801,11.934
20100129,2998101,-0.3702
20100129,3021101,0.6533
20100129,3088601,11.4544
20100129,3238001,-4.9556
20100129,3253301,-4.3552
20100129,3263101,6.0719
20100129,3320601,12.0976
20100129,3326901,0.6936
20100129,3329001,-1.7251
20100129,3333501,0.008
20100129,3416301,10.0821
20100129,3416801,13.0447
20100129,3416901,13.0447
20100129,3535501,3.2553
20100129,3558401,-51.551
20100129,3597901,9.6473
20100129,3639401,3.0455
20100129,3651701,12.0395
20100129,3682501,7.0325
20100129,3701901,7.229
20100129,3780701,-4.7684
20100129,3824901,-25.611
20100129,3839801,4.4554
20100129,3864901,-5.6846
20100129,3903801,4.2049
20100129,3909801,-1.1924
20100129,3923701,4.8983
20100129,3937401,-0.2538
20100129,3940801,-6.8255
20100129,3941701,16.8065
20100129,3955701,-2.3023
20100129,4012201,-0.3604
20100129,4016901,11.2879
20100129,4023501,5.8378
20100129,4128301,33.4721
20100129,4149701,NA
20100129,4150301,12.2463
20100129,4171801,7.906
20100129,4248701,19.7175
20100129,4276101,12.9745
20100129,4396801,-3.6306
20100129,4514301,6.5672
20100129,4522801,-2.2415
20100129,4524501,14.1311
20100129,4555801,5.6258
20100129,4664201,9.4576
20100129,4669201,28.969
20100129,4694001,0.4949
20100129,4717501,11.0203
20100129,4764301,13.7834
20100129,4764601,0.2981
20100129,4840101,-1.354
20100129,4896801,17.9833
20100129,4950101,-4.359
20100129,5000701,-3.3444
20100129,5046101,28.5617
20100129,5068501,NA
20100129,5075501,3.1784
20100129,5139201,6.3201
20100129,5146801,-9.1967
20100129,5209801,11.9208
20100129,5234601,6.3013
20100129,5245201,-1.8153
20100129,5258601,0.2121
20100129,5265701,-20.7931
20100129,5275201,2.6987
20100129,5296901,7.4847
20100129,5307901,0.4691
20100129,5313701,1.5531
20100129,5317801,-12.2456
20100129,5357501,5.4233
20100129,5399401,-0.0707
20100129,5413401,-3.5979
20100129,5621701,-9.1469
20100129,5640001,21.7811
20100129,5657301,10.1921
20100129,5702701,23.2715
20100129,5750801,11.8652
20100129,5785301,-0.5667
20100129,5850201,29.4675
20100129,5855801,4.0417
20100129,5895901,-15.9167
20100129,5913801,12.9715
20100129,6033001,4.8468
20100129,6042801,18.6609
20100129,6089101,8.8244
20100129,6128201,0.7489
20100129,6809301,8.7045
20100129,6810401,-0.8886
20100129,6837901,8.9832
20100129,6879901,-7.099
20100129,7037501,0.7857
20100129,7062301,-1.0798
20100129,7073901,2.1826
20100129,7075501,0.6878
20100129,7087701,28.1099
20100129,7123501,2.2805
20100129,7171801,5.8378
20100129,7206201,2.7342
20100129,7292101,-4.7069
20100129,7382801,-4.6626
20100129,7403201,0.8304
20100129,7436801,15.9433
20100129,7462401,2.0639
20100129,7484501,11.2314
20100129,7538601,4.0697
20100129,7561301,18.1513
20100129,7620101,1.1644
20100129,7645301,23.2146
20100129,7714001,-5.6846
20100129,7732801,-1.9932
20100129,7749101,1.5953
20100129,7762401,-2.1615
20100129,7763201,16.5075
20100129,7822801,12.3915
20100129,7864801,23.4117
20100129,7952101,-0.9666
20100129,8057601,-0.0398
20100129,8068501,17.867
20100129,8085901,0.9355
20100129,8153001,6.9022
20100129,8213201,-5.112
20100129,8249001,18.8081
20100129,8274401,5.8434
20100129,8285801,-4.6146
20100129,8304601,2.3073
20100129,8308801,13.5618
20100129,8317601,2.9233
20100129,8661101,14.6566
20100129,8803101,2.8159
20100129,29635601,-12.0988
20100129,33505601,-0.5445
20100129,33513501,0.2582
20100129,1090293201,39.6072
20100201,168501,-1.0291
20100201,728301,1.3261
20100201,741101,-12.7843
20100201,812801,-6.7572
20100201,829401,1.1286
20100201,1091701,0.8567
20100201,1301801,0.4252
20100201,1302001,-2.2751
20100201,1304501,-0.707
20100201,1319201,-6.0723
20100201,1379001,8.7923
20100201,1406701,-0.314
20100201,1578401,-0.4418
20100201,1602601,-3.1621
20100201,1603901,-3.4412
20100201,1776701,-3.1537
20100201,2035901,7.4598
20100201,2661101,0.042
20100201,2695901,-47.6778
20100201,2806901,7.3396
20100201,2850701,-10.0202
20100201,3096601,16.6121
20100201,3119201,3.1122
20100201,3389401,7.2577
20100201,3397501,2.6349
20100201,3543001,22.36
20100201,3607801,7.4319
20100201,3701601,7.7932
20100201,3830601,0.4111
20100201,3932301,0.4387
20100201,4417201,NA
20100201,4510601,15.4651
20100201,4851001,7.6443
20100201,5015801,-1.3776
20100201,5044301,8.6998
20100201,5275301,1.8667
20100201,5282501,-4.7653
20100201,5373201,1.2739
20100201,5447901,0.6503
20100201,5785901,-1.7156
20100201,5790301,0.3571
20100201,5873701,5.274
20100201,5914501,8.8969
20100201,6864501,-0.7518
20100201,7612401,-0.9998
20100201,7798501,0.2691
20100201,7798601,-3.85
20100201,8153701,-1.3903
20100201,8215701,-0.3416
20100201,10211901,0.947
20100201,19194201,-0.1165
20100201,24344601,0.9519
20100201,31356401,0.1705
20100201,33513201,0.5202
20100202,242801,6.3805
20100202,248401,7.2324
20100202,266701,20.6695
20100202,406501,-4.479
20100202,567801,0.7613
20100202,660001,NA
20100202,846401,1.4029
20100202,1004601,-9.0377
20100202,1213801,-0.8161
20100202,1308001,0.822
20100202,1323201,0.2519
20100202,1488001,0.7691
20100202,1791201,10.8222
20100202,1840901,10.1177
20100202,2505901,-3.2047
20100202,2507501,11.3743
20100202,2519501,0.0018
20100202,2547701,-2.4645
20100202,2648601,-1.3837
20100202,2696901,-1.4935
20100202,3021801,5.2528
20100202,3200401,14.6944
20100202,3334301,-1.4707
20100202,3340101,15.6551
20100202,3373101,-29.4963
20100202,3419801,1.0111
20100202,3422501,12.5581
20100202,3453701,12.8143
20100202,3635001,0.5246
20100202,3934301,-11.6307
20100202,3945001,0.301
20100202,4024301,1.8893
20100202,4329701,-2.4342
20100202,4446501,-79.183
20100202,4682501,-0.7639
20100202,4687601,0.5263
20100202,4781101,5.6884
20100202,4974601,4.8341
20100202,5072101,4.0769
20100202,5243801,-0.0929
20100202,5297101,-5.6999
20100202,5419301,-7.1085
20100202,5468801,0.7026
20100202,5634401,6.4803
20100202,5946401,2.859
20100202,5961301,11.9952
20100202,6089501,-16.9446
20100202,6099901,6.9886
20100202,6921801,10.3308
20100202,6976001,-13.3857
20100202,7020401,-0.9868
20100202,7030401,30.2768
20100202,7086801,15.9753
20100202,7360401,0.5501
20100202,7386101,18.9689
20100202,7701901,15.2802
20100202,7766101,-18.1145
20100202,7798201,-0.9233
20100202,7838501,3.8143
20100202,7860701,-30.5149
20100202,8091201,-1.9349
20100202,8435801,-0.2956
20100202,8661001,1.0312
20100202,17159601,0.6338
20100202,20110701,9.6983
20100202,29130201,0.1448
20100202,30657301,7.0852
20100202,30918501,1.2063
20100203,97801,NA
20100203,133001,NA
20100203,199201,10.7401
20100203,315901,8.5928
20100203,400301,20.0138
20100203,400401,20.0138
20100203,523101,9.581
20100203,584501,3.61
20100203,585001,3.1441
20100203,624501,4.9533
20100203,650401,5.3896
20100203,665401,0.0352
20100203,709001,6.9343
20100203,712001,0.2717
20100203,730901,5.831
20100203,736901,-61.9635
20100203,773201,9.3635
20100203,775101,3.7254
20100203,874301,10.2631
20100203,1044201,9.027
20100203,1122101,32.0447
20100203,1417901,NA
20100203,1609601,-0.6227
20100203,1710701,25.0676
20100203,1711901,4.9586
20100203,1741801,28.7081
20100203,1799201,20.4655
20100203,1803301,7.8685
20100203,1839901,-5.2787
20100203,2031401,-0.4185
20100203,2354901,0.4336
20100203,2359201,12.3682
20100203,2374801,-11.5723
20100203,2402501,6.1595
20100203,2696101,-1.6011
20100203,2746701,10.6838
20100203,2906501,7.3479
20100203,2911801,6.318
20100203,3095701,4.9645
20100203,3263701,9.0497
20100203,3327301,17.4028
20100203,3337901,20.8376
20100203,3563501,64.8393
20100203,3565301,11.8624
20100203,3700301,-5.2135
20100203,3722901,-8.8387
20100203,3784401,-11.5815
20100203,3868901,3.7708
20100203,3940001,-13.7996
20100203,4130601,24.6994
20100203,4146101,9.6093
20100203,4222801,6.5291
20100203,4443301,7.9046
20100203,4447601,0.6497
20100203,4451701,7.3369
20100203,4457901,-13.4066
20100203,4485801,6.0743
20100203,4645601,-0.5316
20100203,4676201,0.262
20100203,4739201,-2.9555
20100203,4850101,2.727
20100203,4850201,-28.8876
20100203,4892301,24.0642
20100203,4917401,8.0725
20100203,5066201,7.7141
20100203,5078301,-0.5711
20100203,5136701,28.3507
20100203,5429801,3.0128
20100203,5495101,5.5232
20100203,5507301,7.8939
20100203,5515601,12.1841
20100203,5604601,1.7657
20100203,5624601,-6.6736
20100203,5773601,NA
20100203,5844201,0.1356
20100203,5858701,5.9405
20100203,5886501,NA
20100203,5890201,-0.748
20100203,6429601,0.4567
20100203,6861601,12.9482
20100203,6974701,13.6395
20100203,6987301,3.4112
20100203,7260301,16.0583
20100203,7334201,1.3298
