data_date,security_id,d3
20140228,1241801,-3.26066116213625
20140815,2359601,-3.25126401406903
20111028,2793301,-3.22003162208383
20140516,1110837201,-3.21279095381452
20160318,5181301,-3.20887347087822
20131121,33074401,-3.20626028166754
20141029,5005201,-3.20412615785042
20140522,33129301,-3.19716469668848
20120803,453701,-3.1891747428664
20160322,1114499901,-3.15633740018645
20160810,1115215801,-3.14506814506814
20160810,1114068601,-3.14124327143546
20160330,1111217001,-3.12931011350525
20160511,1113653201,-3.09780328700182
20170510,1102159801,-3.06847336040053
20120125,4364201,-3.06561325283559
20160506,33167601,-3.05763526644165
20160512,1114618701,-3.05736868630994
20150805,5330101,-3.04029484029484
20150324,1100709301,-3.02456551750222
20160513,5641501,-3.02207240091038
20120727,1095906201,-3.01587170577506
20120502,1096769101,-3.00118256382367
20121115,33152601,-2.99841969558346
20170316,1112909301,-2.99752583819941
20160511,1114499901,-2.98759351704386
20120502,36227001,-2.97518494033528
20110513,1095908001,-2.966266511768
20111103,7017201,-2.96354709877642
20161109,2298301,-2.96149958651107
20160304,1092442401,-2.95989986849819
20130523,8164801,-2.95648588754703
20100305,5340301,-2.93619068155053
20140813,1110837201,-2.91294580565943
20101022,33167601,-2.88995120007967
20100216,8295301,-2.8839845124956
20151113,5181301,-2.88281938325991
20171108,1114123701,-2.87859448907576
20170516,1107834701,-2.86737756845055
20170505,9666201,-2.86656567699541
20171110,3309701,-2.85846760088806
20120109,7001001,-2.84706133561095
20120726,3616501,-2.82121227718016
20160614,1107598201,-2.79036708051546
20111220,3636401,-2.789448441247
20120529,34779001,-2.78039194402609
20130325,3974601,-2.76063096162539
20141107,3439601,-2.75654112843286
20130306,1098745701,-2.75328307698636
20170207,659101,-2.73631338745695
20100506,2846301,-2.72555093583621
20160509,1090281201,-2.72382620455717
20141031,7043501,-2.71551029379442
20111110,1577901,-2.71446107084405
20100806,33071701,-2.70665591294957
20111116,3043601,-2.69982204022274
20140508,1097102101,-2.69235015714822
20121101,3616501,-2.67741757331419
20120917,5473701,-2.67078348128136
20170815,1107834701,-2.66423203876677
20160826,1112909301,-2.63480410039399
20150515,7043501,-2.60646365651616
20130211,7464001,-2.5985424389018
20140318,2009201,-2.59097167233791
20160808,1090281201,-2.56497090375197
20160210,2695901,-2.56472064456479
20120719,8475501,-2.55356911569472
20151109,3553301,-2.54017250665188
20100430,6908101,-2.53648409354583
20160809,1111093301,-2.52801589186621
20100208,7464001,-2.511634735374
20161111,1930101,-2.49614839465089
20100813,21677501,-2.48870238863783
20160304,1102159801,-2.48504983388704
20111115,2399601,-2.48364909779087
20170512,1102268401,-2.47990419441524
20111103,8115401,-2.47231191510515
20170213,28205701,-2.46130500758725
20160506,4915201,-2.45884004221009
20100305,5181301,-2.45384872099627
20170512,7450101,-2.43789992448631
20150904,1114471401,-2.3921534961583
20100716,4536601,-2.39170086639307
20121108,4445801,-2.3874292800124
20171103,1111344301,-2.38176721156297
20120210,2802701,-2.36474523722107
20160506,2298301,-2.36038917766227
20101103,4917801,-2.35627458780887
20130507,7464001,-2.34448547649231
20151113,35204501,-2.33843986617362
20100811,5005201,-2.33571428571429
20171110,1107834701,-2.3333829586621
20170330,1114618701,-2.33182745434874
20140305,6003501,-2.32942080737882
20170317,1102268401,-2.32907942550614
20130502,5919901,-2.32697386768156
20101110,33071701,-2.32482280927835
20110524,3943201,-2.32395388944359
20170908,29547501,-2.31334348046677
20130228,1481601,-2.31033655767847
20100520,5291101,-2.30968632563847
20150130,4426201,-2.30112788685326
20111111,2009201,-2.29761968536276
20100729,2846301,-2.28583042763455
20120316,2996801,-2.28264061290409
20160810,1114764201,-2.27764242007179
20140808,1241801,-2.26280257640466
20160328,1114764201,-2.25127705888144
20160610,1089993201,-2.24934016960886
20161115,1102268401,-2.2465653563618
20160915,5273801,-2.2387519081007
20130807,6003501,-2.21716700143401
20101112,1795301,-2.17515703183222
20161109,242901,-2.16169234848708
20171115,1400901,-2.15839940992071
20160202,4917801,-2.1534118563224
20150814,1112919401,-2.14857654088251
20101026,2846301,-2.14601545925593
20120803,4364201,-2.13460176733629
20120509,1100382101,-2.1284680173622
20131107,1090682401,-2.1252826096987
20170317,1113783301,-2.11965833359407
20170511,8416001,-2.11550072482178
20120730,7001001,-2.11407254159697
20151105,1112919401,-2.10688365955575
20111028,6908101,-2.09891936824605
20170602,1089993201,-2.08621966468781
20170511,1092255401,-2.08284654560303
20100813,5791101,-2.07046245470527
20150305,657801,-2.06690685847326
20100519,33478201,-2.05657245827011
20160805,10212501,-2.0565538862039
20111110,244801,-2.04696882454553
20100816,2954901,-2.04551539491299
20170809,1113101001,-2.04434068613734
20170804,5181301,-2.04187215936563
20170516,4430101,-2.03566086982023
20160805,29693801,-2.03343221958263
20141107,1241801,-2.02672980137539
20150810,2009201,-2.02133285794931
20151106,6004901,-2.01452272138589
20150317,21386401,-2.01387835583194
20160513,5274501,-2.00954680300448
20160504,1111138601,-2.0052447986634
20151110,5919901,-2.00110483127727
20100310,35408901,-1.99571560907828
20120809,33152601,-1.9903759766314
20130215,2359601,-1.98815059247038
20100730,1235601,-1.98251111273045
20140516,7743301,-1.98240981144916
20160805,1107824901,-1.97460636726484
20141124,5544001,-1.97384681061406
20170815,1293901,-1.97200739249685
20161111,1114279501,-1.96854710719954
20160511,1113979901,-1.95877001649199
20130801,391201,-1.95031188927262
20120424,4364201,-1.94969625941244
20131108,9578601,-1.94641502276176
20150330,7542301,-1.94293769181358
20140115,1098069101,-1.9397439866762
20170815,4430101,-1.93763333245542
20140512,3439601,-1.9370531506745
20171110,1113768401,-1.93210208136154
20171102,1101506101,-1.92716921165197
20161115,1114764201,-1.92017325254584
20160513,1113806901,-1.91005568836624
20170510,1098745701,-1.90953339228889
20120803,4670601,-1.89806051628124
20160812,1103792501,-1.89630085577622
20110729,1826701,-1.89453622940063
20160311,1114279501,-1.89404302947395
20160309,6004901,-1.89361415092094
20120309,1095985601,-1.89014539579968
20160921,7548301,-1.88756780450386
20100317,2810401,-1.8862080208673
20150817,2359601,-1.8784943696354
20100813,1795301,-1.87263971174168
20110511,1577901,-1.8655733780225
20140425,5005201,-1.86216049675309
20120315,3543201,-1.85313774845934
20160504,1107356301,-1.85236652909067
20160330,1114618701,-1.8517290645449
20160728,1111138601,-1.84978430927367
20141111,1100709301,-1.84695515722132
20130712,1100711901,-1.83876452770854
20161103,1107356301,-1.83422763305072
20140807,5544001,-1.82897862232779
20160208,2000701,-1.82617467940783
20150317,7743301,-1.82587064676617
20151111,21386401,-1.82559228837146
20110309,35408901,-1.82549794028963
20151111,5274501,-1.81727716519305
20170811,1102159801,-1.8172131951941
20151110,33138401,-1.81641373213496
20170210,854301,-1.81295925183701
20160803,1107356301,-1.81290938441002
20171103,2298301,-1.80559326635895
20120314,1096769201,-1.80430197791492
20160801,1114219301,-1.80206593126315
20110310,7552601,-1.79968410294528
20161103,173401,-1.79756970276685
20170310,9666201,-1.79662972249731
20110812,4165701,-1.79642251257478
20111102,8310201,-1.79306010512684
20130401,378101,-1.79188587826738
20130313,5330101,-1.79017542262975
20161118,7548301,-1.77690954003132
20170512,1114791601,-1.77596247902725
20161031,1114219301,-1.77335113469044
20140812,1092631601,-1.77200493755769
20110517,6900101,-1.77130250100699
20141218,29324101,-1.76772480295311
20111110,3543201,-1.76593652741534
20130815,2359601,-1.76198856137264
20170510,1112909301,-1.75980457388362
20160805,1111344301,-1.75818764376208
20170512,1114279501,-1.75201140366507
20160506,1108034001,-1.75085362068201
20110518,4165701,-1.75051430088261
20160510,1112875001,-1.74881515031087
20171115,1293901,-1.73969736975729
20160513,7548301,-1.73860346104639
20170317,1114068601,-1.73619513273114
20170802,1113805201,-1.7293189923009
20150511,2954901,-1.72646268445618
20150910,2695901,-1.72269167035478
20150213,29324101,-1.71196977084349
20140501,5473701,-1.70953326713009
20150507,29324101,-1.70862791844788
20170509,1115066601,-1.70555858105308
20120809,244801,-1.70414057140328
20160809,1110533701,-1.6980120036361
20160512,1114762701,-1.6867841073368
20171103,1103149301,-1.68631470142521
20130712,1098069101,-1.6825393997167
20100212,8668101,-1.67759296382583
20100813,32288001,-1.66313406008544
20171213,29547501,-1.65826136292
20141112,5135801,-1.65736532431385
20160816,1115197401,-1.65200384976062
20160812,1114949801,-1.64968099317148
20151106,1115015601,-1.64759114792097
20100507,7383501,-1.64645161290323
20161109,7869001,-1.64590999150863
20140617,5473701,-1.64078987036479
20130809,378101,-1.63313101019759
20120808,3617401,-1.63226371061844
20160811,1999101,-1.62708683053315
20161104,29693801,-1.62621527376856
20111028,1826701,-1.6211898594109
20170314,2233501,-1.6158534010781
20130201,1096510201,-1.6109178415422
20140512,2009201,-1.61090874961452
20160510,1110533701,-1.60843056787062
20170210,1107356301,-1.60841052992733
20170504,1114237201,-1.60743343461544
20120509,3617401,-1.60624908272899
20171026,1089993201,-1.60430045924543
20161117,7385601,-1.59961492178099
20160805,1103541301,-1.59821248178986
20101105,5919901,-1.59652587811655
20150811,33138401,-1.59380957158623
20160224,1101004501,-1.59270059385902
20130513,2996801,-1.59142691639313
20160505,3991601,-1.58866153656518
20160805,1101004501,-1.58860051180794
20110513,5330101,-1.58489982348552
20150512,5544001,-1.57098695356026
20130114,7001001,-1.56919179217779
20110805,7928501,-1.56748181017325
20131106,16247601,-1.56720077100394
20170308,29547501,-1.56487125494108
20111110,523101,-1.56448834953378
20151104,1107356301,-1.56177981665595
20161104,4915201,-1.56120966623869
20140401,4290201,-1.55648125459446
20160513,1092442401,-1.55477808063138
20101105,8115401,-1.55360261096376
20160211,1107356301,-1.5408550096897
20151030,33618301,-1.53743603689051
20170809,1114450701,-1.53661187786159
20170512,1820001,-1.53484718651814
20170217,1111344301,-1.53443877190653
20170510,1114123701,-1.53413038962155
20120308,3011901,-1.53332084040117
20141020,5544001,-1.53327587857895
20151103,1106660701,-1.52436938820004
20151104,1096769201,-1.52122630958949
20160831,5137101,-1.51871560301782
20140812,1573401,-1.51481825159524
20160810,1114760701,-1.51073360045973
20160316,5274501,-1.50903138896534
20140806,657801,-1.50690814040329
20140815,1097102101,-1.50680041669399
20160301,1111138601,-1.50563676805468
20140820,1398901,-1.503234764616
20151110,1114068601,-1.50125707670881
20150506,1107356301,-1.50018737906402
20131107,1241801,-1.49858200724752
20110216,3043601,-1.49822064056939
20170804,2298301,-1.49777039433418
20161123,1112909301,-1.49544820205789
20141111,1107356301,-1.4920550210463
20160812,1112810101,-1.48863925751959
20170809,1101521801,-1.48467478894858
20120510,1145701,-1.48205326128908
20140509,1293901,-1.47672001290346
20150805,1107356301,-1.47543692500074
20111103,5544001,-1.47485895443289
20160804,1108034001,-1.47446457990115
20161111,1113816101,-1.47410733291421
20161108,1114947401,-1.47088903743316
20100812,3454201,-1.47022402341551
20140214,5005201,-1.46738025547132
20100212,7472801,-1.46577402896157
20170310,1115231801,-1.44881570776353
20140314,1573401,-1.44874545375298
20150401,5544001,-1.44655026898543
20150218,7086801,-1.44620432396539
20110719,4364201,-1.44609733064174
20110803,3043601,-1.44263279651215
20120327,7846901,-1.44051939796588
20130424,1096769101,-1.43913211848431
20140207,29324101,-1.43753409710857
20140411,1100711901,-1.43484880713814
20160519,1114003101,-1.43111660174895
20170803,1114443101,-1.43037811795468
20131106,242901,-1.43016236377617
20101110,2008401,-1.4288761191249
20170504,1114443101,-1.42797516494151
20170502,1113805201,-1.42549194213979
20160316,1110722601,-1.42354754416436
20110509,7869001,-1.42264412481602
20111213,1399701,-1.41742281730663
20151110,1111093301,-1.41381593238924
20151106,1110948601,-1.41263940520446
20140211,2695901,-1.40789285458837
20170315,1113336701,-1.40142762179102
20150218,1107356301,-1.40035186833676
20140911,2695901,-1.39909341742215
20170511,8278001,-1.39085831005878
20111118,33074401,-1.3907859826614
20160510,1104448201,-1.39033827728598
20151110,7869001,-1.39022348666289
20141110,5544001,-1.38973546263562
20120112,1098069101,-1.38840874157674
20100511,164401,-1.38787759057
20120727,5996301,-1.38666281411733
20171103,1107356301,-1.38586143738132
20170810,1820001,-1.38549922422108
20150507,1241801,-1.38442970445648
20141030,1111138601,-1.37807466223401
20140307,7961101,-1.37661819360954
20150311,8264001,-1.37533738740204
20170510,1999701,-1.37281068891542
20150518,2009201,-1.37077438269107
20161209,1089993201,-1.3677262832306
20160804,1100045901,-1.36734993708121
20170324,1114764201,-1.36238506265212
20101112,200701,-1.35847941935328
20170510,1114947401,-1.35334443762602
20100816,200701,-1.35226684855494
20110810,5634301,-1.34995109818864
20120726,7840201,-1.34842302891725
20170505,1103481301,-1.34559345984656
20111115,934601,-1.343891058774
20150729,1111138601,-1.33565670015737
20141114,7472801,-1.33385987734622
20140303,425601,-1.32814723460772
20110512,1999101,-1.32624007193167
20100302,5791101,-1.32448622340049
20150429,1111138601,-1.32409606809891
20101116,6900101,-1.32406269757011
20140505,7612501,-1.32269063963804
20110808,5791101,-1.3224209172739
20171107,559501,-1.32049070643472
20110810,33138401,-1.32048088122076
20110218,368901,-1.31760504835641
20160210,5919901,-1.31609146986418
20150717,776301,-1.31340717071057
20111102,7258501,-1.31169046043301
20170815,1114791601,-1.31152108531774
20120809,5919901,-1.30939724879997
20110429,210001,-1.29909380853541
20140206,5919901,-1.29789721995039
20160210,7086801,-1.29695542179185
20170510,1100045901,-1.29671344268131
20170802,1107356301,-1.29559972614986
20131111,2009201,-1.29083730992143
20170803,5052301,-1.28777586571265
20100505,33071701,-1.28687527261875
20110505,7552601,-1.28483110832363
20141106,5637401,-1.28479643018906
20170503,1107356301,-1.28363527897265
20160331,1107983801,-1.27925301661166
20150811,1111217001,-1.27646733390333
20101108,26531401,-1.27590562872029
20160810,1096594301,-1.27497953380154
20101110,7846901,-1.27449759788546
20170804,1110980501,-1.27208805178231
20120815,2695901,-1.27139658617618
20160810,1400001,-1.27029150605891
20130809,1090682401,-1.26970704133583
20120210,523101,-1.26756277953876
20170509,1112875001,-1.26552862766455
20110503,368901,-1.26514971291897
20140512,3974601,-1.26487375447422
20111118,1100179301,-1.26408345388055
20111115,7335301,-1.26330846325877
20130313,1100227401,-1.26269877928077
20170814,9962801,-1.26214535609044
20110929,4472401,-1.2592535620205
20100809,3566201,-1.25880784752703
20120217,33138401,-1.25822700456675
20110930,229001,-1.25576753166007
20160713,1098069101,-1.25355804187921
20110729,1098051201,-1.25235468323558
20110817,8668101,-1.25080914206045
20170331,1113986601,-1.24717252328454
20160219,1107433401,-1.24418217496334
20100806,7561501,-1.24418056733578
20120210,1100179301,-1.24217585692996
20100809,1201801,-1.24179584218985
20130501,1636801,-1.23835670771386
20100809,26531401,-1.23499001654096
20150304,6003501,-1.23488626001189
20130416,7278201,-1.23135093273808
20160815,1112919401,-1.22693134769073
20151110,7874701,-1.22496093484612
20171114,33176001,-1.22336509069814
20170330,1930101,-1.2233632660764
20140813,5637401,-1.2227111211915
20100511,3566201,-1.21845054171393
20170215,7336201,-1.21777912162673
20151116,4430101,-1.21759528130672
20161108,5533801,-1.21669929693011
20110427,3043601,-1.21603068847163
20161104,1111344301,-1.21582584418731
20160518,1100709301,-1.21356035311115
20110513,4417501,-1.21119665618438
20110310,5791101,-1.20823429717049
20160810,1102992401,-1.20796505310775
20110816,214901,-1.20780972230736
20121008,7001001,-1.20771630587306
20141105,173401,-1.20168637472748
20170802,1100045901,-1.19928287845223
20101101,36227001,-1.19835150055719
20160511,1114195801,-1.19739364522576
20100212,5544001,-1.19363987130436
20100107,229001,-1.19324410452518
20161109,1108034001,-1.19302769300551
20130501,1098745701,-1.19169234382602
20170512,1114241501,-1.18873273564332
20150213,5005201,-1.18422984166929
20131115,2359601,-1.18078234415797
20151104,1102159801,-1.18068040552922
20151111,16247601,-1.17910455478514
20150807,3546401,-1.17907507227399
20120223,1098888401,-1.1778476137239
20160811,1113979901,-1.17585062780561
20140509,242901,-1.17184920130315
20170810,1113649501,-1.17023448988213
20160212,1111344301,-1.16780598496667
20111104,5634301,-1.16750742641102
20130717,2359601,-1.16747208077925
20160511,1113999401,-1.16720942625377
20120809,1100382101,-1.16529644268775
20160809,1104448201,-1.16150051037768
20151103,1111138601,-1.16021272004975
20130201,5273801,-1.15857682028843
20161104,9666201,-1.15844654836781
20170223,173401,-1.15633461593273
20130918,7384101,-1.15495760102326
20151105,1241801,-1.15333263690235
20150422,5005201,-1.1521412044354
20160816,1115224501,-1.15203220686996
20170509,242901,-1.15068783068783
20171222,229901,-1.15023164795242
20140512,1573401,-1.14833664923888
20170512,4303901,-1.14823644357596
20130311,7846901,-1.14691282051282
20161107,28205701,-1.14556142531593
20100329,4432601,-1.14321130008648
20170516,1999101,-1.1429103728969
20140815,4290201,-1.14009628452307
20130503,4670601,-1.13937894386348
20120315,7335301,-1.13907773280967
20111116,5181301,-1.13891514518349
20160810,1111217001,-1.13592663110072
20110428,1826701,-1.13541255428346
20150313,1293901,-1.1347281326313
20160805,1097867501,-1.13022414544136
20140521,1100709301,-1.12868903729632
20110516,1093301001,-1.12612342360719
20160223,5137101,-1.12510027553974
20150728,33618301,-1.12392324426625
20150218,1398901,-1.12365027873809
20150210,2695901,-1.12190109885114
20100428,4432601,-1.12150121879465
20170811,1114279501,-1.11918671301094
20120515,33074401,-1.11917829410217
20100316,10209101,-1.11881463000924
20170403,1999101,-1.1172133986443
20170309,1114820101,-1.1155352775286
20150805,8264001,-1.1154533946217
20150715,2359601,-1.11494770554972
20171103,1101004501,-1.11480655832015
20151106,1293901,-1.1116736583249
20140508,5919901,-1.11157346117759
20160816,7450501,-1.10912946118939
20140328,16247601,-1.10907255085455
20100730,5919901,-1.10694503986967
20140903,7287301,-1.10657425199012
20170517,7385601,-1.10596793922616
20100511,26255801,-1.1037238193339
20120504,1100179301,-1.10323894788539
20170308,1113778101,-1.10321433843429
20170901,5677501,-1.10283522036119
20131106,6003501,-1.10063980632889
20130313,10208801,-1.10061611141469
20150505,3546401,-1.1004777549249
20151103,2842701,-1.09774712367421
20170503,4743601,-1.09612310151879
20100809,244801,-1.09504281460913
20110401,4702401,-1.09304059090601
20141113,1110360501,-1.09298329899761
20121214,1145701,-1.09296363118412
20100316,5763901,-1.09019768029324
20171110,16247601,-1.08870767858028
20130228,4670601,-1.08868411601511
20120810,173401,-1.08639504100213
20120330,21575801,-1.08614290259163
20160513,1114760701,-1.0821056214044
20170308,1101004501,-1.08117462746384
20100823,6922401,-1.07647458944709
20160510,1110722601,-1.07261980156217
20111006,7422201,-1.07169274537696
20100219,30673701,-1.07129344359764
20170310,951501,-1.07078977932636
20110217,8115401,-1.07013818579833
20101027,2793301,-1.0680532780849
20120424,4670601,-1.06622189585646
20121102,4274001,-1.06575932418629
20130516,378101,-1.06545176175389
20160927,7086801,-1.06107586621119
20150506,1096110401,-1.06091426915485
20110202,2793301,-1.0592555778702
20120815,5634301,-1.05520642050817
20170809,1112909301,-1.05232662827967
20160811,7464001,-1.05123622281799
20141113,5181301,-1.04939097845001
20140516,4290201,-1.04650615453411
20120315,8519101,-1.04638242483888
20160310,1108034001,-1.04561307876733
20110311,174901,-1.04483731464217
20120516,5634301,-1.04480144101877
20120502,1098888401,-1.04298174267823
20130808,5919901,-1.0393103553315
20100806,5544001,-1.03770853689429
20170505,29693801,-1.03748970063169
20140808,7043501,-1.03582608374941
20151208,7464001,-1.03531952084726
20131216,29547501,-1.03372063422794
20160805,3558401,-1.03266812675172
20170202,7852201,-1.03261001333495
20140321,242901,-1.03231505639214
20100505,1090682401,-1.03187247929559
20150206,1102769301,-1.0318109823277
20110630,1953801,-1.03129935150029
20160811,1114450701,-1.02940176108235
20170811,1112875001,-1.02654943064657
20160506,5919901,-1.02456711460463
20161111,1102876001,-1.0203430089264
20150311,1113365401,-1.02023156123553
20151110,1113365401,-1.01966368321128
20130501,4364201,-1.0190800706291
20160802,3575001,-1.01659003649808
20160818,1114003101,-1.01533061477314
20120210,368901,-1.01126411734276
20170317,1110533701,-1.01081248894215
20120112,5996301,-1.01031158343307
20151110,1112958501,-1.01028718139362
20140814,1108506501,-1.00951996275041
20170329,1820001,-1.00768608009915
20161115,1999101,-1.00487824779401
20131113,2996801,-1.00423399770735
20161111,1103792501,-1.00410240994481
20111115,1096395801,-1.00361596930116
20160512,854301,-1.00275731334281
20151106,7335301,-1.00228229605236
20160204,1230701,-1.00180836295781
20110204,29324101,-1.00133408982872
20161115,1482801,-1.0006566527128
20140807,1100709301,-0.998038189903217
20141031,1826701,-0.997698885577631
20161110,1111075501,-0.997293428594646
20170213,1114471401,-0.99647281412929
20140319,5330101,-0.994951708924304
20160316,2009201,-0.99445678863005
20170512,7464001,-0.990174926145982
20121108,1365701,-0.988532172981319
20140808,1110731301,-0.987114483650598
20160815,1113999401,-0.986737551801488
20141113,5330101,-0.986682028045981
20161101,1111138601,-0.986415556440318
20141105,1004601,-0.98593956022648
20100505,5544001,-0.98527531022087
20171115,1114764201,-0.984814975611002
20110211,2273101,-0.984042243952514
20141104,5919901,-0.983231444183757
20160513,1114949801,-0.983086231694958
20111101,29324301,-0.981360453772371
20160506,1096395801,-0.981324722925212
20101110,1999701,-0.980778378809501
20161107,1114471401,-0.980526320154595
20170810,1077406701,-0.97928509490317
20121106,8164801,-0.977787432792049
20120810,2996801,-0.977320338828673
